HubNode,FrameElements
ClusterHub_107,Cause_temperature_change.Cause;Change_of_temperature.Cause
ClusterHub_108,Cause_impact.Cause;Impact.Explanation
ClusterHub_109,Ceasing_to_be.Explanation;Dead_or_alive.Explanation;Death.Explanation;Killing.Cause;Subsisting.Support;Surviving.Dangerous_situation
ClusterHub_110,Container_focused_removing.Cause;Removing_scenario.Cause
ClusterHub_111,Container_focused_placing.Cause;Placing_scenario.Cause
ClusterHub_112,Inhibit_motion_scenario.Cause;Inhibit_movement.Cause;Taking_captive.Cause
ClusterHub_113,Arraignment.Charges;Entering_of_plea.Charges;Notification_of_charges.Charges
ClusterHub_114,Jury_deliberation.Charges;Verdict.Charges
ClusterHub_115,Being_born.Child;Birth_scenario.Offspring;Death.Protagonist;Dying.Protagonist;Giving_birth.Child;Sexual_reproduction_scenario.Offspring
ClusterHub_116,Adopt_selection.Value;Choosing.Chosen;Willingness.Activity
ClusterHub_117,People_by_residence.Known_resident;Residence.Co-resident;Temporary_stay.Co-participant
ClusterHub_118,Adducing.Addressee;Affirm_or_deny.Addressee;Awareness.Cognizer;Awareness_change_scenario.Experiencer;Awareness_situation.Cognizer;Awareness_status.Cognizer;Candidness.Addressee;Certainty.Cognizer;Coming_to_believe.Cognizer;Communication.Addressee;Communication_manner.Addressee;Communication_means.Addressee;Communication_noise.Addressee;Complaining.Addressee;Contacting.Addressee;Convey_importance.Addressee;Course.Student;Encoding.Addressee;Enter_awareness.Experiencer;Examination.Examinee;Expectation.Cognizer;Expressing_publicly.Addressee;Fall_for.Victim;Gesture.Addressee;Grasp.Cognizer;Hearsay.Hearer;Impression.Audience;Information.Cognizer;Mention.Addressee;Opinion.Cognizer;Predicting.Speaker;Prevarication.Addressee;Reading_aloud.Addressee;Reasoning.Addressee;Reassuring.Experiencer;Reliance_on_expectation.Cognizer;Remembering_information.Cognizer;Renunciation.Addressee;Reporting.Authorities;Representing.Cognizer;Reveal_secret.Addressee;Secrecy_status.Cognizer;See_through.Cognizer;Spelling_and_pronouncing.Addressee;Statement.Addressee;Successfully_communicate_message.Addressee;Summarizing.Addressee;Text_creation.Addressee;Trust.Cognizer
ClusterHub_119,Becoming_aware.Cognizer;Experimentation.Experimenter;Inspecting.Inspector;Patrolling.Patrol;Reading_activity.Reader;Reading_aloud.Speaker;Reading_perception.Reader;Scouring.Searcher;Scrutinizing_for.Cognizer;Scrutiny.Cognizer;Searching_scenario.Cognizer;Verification.Inspector
ClusterHub_120,Being_in_category.Cognizer;Categorization.Cognizer;Communicate_categorization.Speaker
ClusterHub_121,Adding_up.Cognizer;Adopt_selection.Agent;Assessing.Assessor;Cogitation.Cognizer;Education_teaching.Student;Memorization.Cognizer;Remembering_experience.Cognizer;Research.Researcher;Studying.Student;Worry.Experiencer
ClusterHub_122,Judgment.Cognizer;Regard.Cognizer
ClusterHub_123,Evoking.Cognizer;Memory.Cognizer
ClusterHub_124,Fairness_evaluation.Actor;Giving_in.Capitulator;Hospitality.Host;Hostile_encounter.Side_1;Irregular_combatants.Side_1;Partiality.Decision_maker;Protest.Protester;Social_interaction_evaluation.Evaluee;Stinginess.Resource_controller;Strictness.Agent;Taking_sides.Cognizer
ClusterHub_125,Needing.Cognizer;Reliance.Protagonist
ClusterHub_126,Estimated_value.Cognizer;Estimating.Cognizer
ClusterHub_127,Be_in_agreement_on_assessment.Cognizers;Chatting.Interlocutors;Discussion.Interlocutors;Jury_deliberation.Jury;Point_of_dispute.Group;Quarreling.Arguers;Similarity.Entities
ClusterHub_128,Be_in_agreement_on_assessment.Cognizer_1;Chatting.Interlocutor_1;Discussion.Interlocutor_1;Distinctiveness.Feature;Imitating.Agent;Meet_with.Party_1;Quarreling.Arguer1;Similarity.Entity_1;Typicality.State_of_affairs
ClusterHub_129,Be_in_agreement_on_assessment.Cognizer_2;Chatting.Interlocutor_2;Discussion.Interlocutor_2;Imitating.Standard;Meet_with.Party_2;Quarreling.Arguer2;Similarity.Entity_2;Typicality.Comparison_set
ClusterHub_130,Abounding_with.Theme;Abundance.Collection;Accoutrements.Wearer;Adjacency.Ground;Board_vehicle.Vehicle;Directional_locative_relation.Ground;Distance_scenario.Location_2;Distributed_position.Location;Expected_location_of_person.Location;Gradable_proximity.Ground;Interior_profile_relation.Ground;Location_on_path.Ground;Locative_relation.Ground;Locative_scenario.Ground;Non-gradable_proximity.Ground;Relational_natural_features.Landmark_feature;Ride_vehicle.Vehicle;Scarcity.Collection;Spatial_co-location.Ground;Spatial_contact.Ground;Surrounding.Ground;Topic.Topic;Use_vehicle.Vehicle;Wearing.Wearer;Within_distance.Ground
ClusterHub_131,Bragging.Speaker;Judgment_communication.Communicator;Judgment_direct_address.Communicator;Labeling.Speaker;Referring_by_name.Speaker
ClusterHub_132,Competition.Competition;Elimination_tournament.Competition;Finals.Competition;Finish_competition.Competition;Preliminary_stage.Competition;Sports_event.Event;Sports_scenario.Sport;Win_prize.Competition
ClusterHub_133,Dominate_competitor.Patient;Domination.Competitor
ClusterHub_134,Network.Network;Set_of_interrelated_entities.Complex;System.Complex
ClusterHub_135,Artifact_subpart.Component;Text_subpart.Component
ClusterHub_136,Set_of_interrelated_entities.Component_entities;System.Component_entities
ClusterHub_137,Cognitive_connection.Concepts;Make_cognitive_connection.Concepts;Relating_concepts.Concepts
ClusterHub_138,Being_relevant.Phenomenon;Cognitive_connection.Concept_1;Conditional_occurrence.Profiled_possibility;Conditional_scenario.Profiled_possibility;Make_cognitive_connection.Concept_1;Negative_conditional.Profiled_possibility;Preferred_alternative_scenario.Profiled_possibility;Relating_concepts.Concept_1
ClusterHub_139,Being_relevant.Endeavor;Cognitive_connection.Concept_2;Conditional_occurrence.Consequence;Conditional_scenario.Consequence;Desirable_event.Purpose;Make_cognitive_connection.Concept_2;Preferred_alternative_scenario.Positive_consequence;Relating_concepts.Concept_2
ClusterHub_140,Attaching.Connector;Becoming_attached.Connector;Being_attached.Connector
ClusterHub_141,Assigned_location.Constituent_parts;Biological_area.Constituent_parts;Body_mark.Constituents;Bounded_entity.Constituent_parts;Building_subparts.Building_part;Containers.Material;Entity.Constituent_parts;Food.Constituent_parts;Intoxicants.Descriptor;Locale.Constituent_parts;Locale_by_characteristic_entity.Constituent_parts;Locale_by_collocation.Constituent_parts;Locale_by_event.Constituent_parts;Locale_by_ownership.Constituent_parts;Physical_entity.Constituents;Relational_location.Constituent_parts;Shapes.Substance
ClusterHub_142,Absorb_heat.Container;Apply_heat.Container;Cooking_creation.Container
ClusterHub_143,Closure.Container_portal;Fastener.Container_portal
ClusterHub_144,Activity_learning.Skill;Activity_learning.Subject;Activity_learning.Subjects;Affirm_or_deny.Message;Appeal.Decision;Appellations.Title;Attention_getting.Address_term;Attributed_information.Proposition;Awareness.Content;Awareness.Topic;Awareness_change_scenario.Phenomenon;Awareness_situation.Content;Awareness_situation.Topic;Awareness_status.Content;Bail_decision.Status;Be_in_agreement_on_action.Obligation;Be_in_agreement_on_assessment.Opinion;Be_in_agreement_on_assessment.Topic;Being_named.Name;Cache.Cache;Candidness.Message;Certainty.Content;Certainty.Topic;Coming_to_believe.Content;Coming_to_believe.Topic;Commitment.Message;Communication.Message;Communication_manner.Message;Communication_means.Message;Communication_noise.Message;Communication_response.Message;Complaining.Complaint;Concessive.Conceded_state_of_affairs;Convey_importance.Message;Encoding.Message;Enter_awareness.Phenomenon;Entering_of_plea.Plea;Estimated_value.Estimation;Estimating.Estimation;Examination.Knowledge;Expectation.Phenomenon;Expectation.Topic;Expressing_publicly.Content;Fame.Entity;Gesture.Message;Going_back_on_a_commitment.Commitment;Grasp.Phenomenon;Having_commercial_agreement.Obligation;Hearsay.Message;Impression.Figure;Indicating.Unresolved_referent;Information.Information;Information.Topic;Labeling.Label;Leaving_traces.Event;Make_agreement_on_action.Obligation;Make_compromise.Obligation;Memorization.Pattern;Mental_activity.Content;Mental_activity.Topic;Mention.Message;Name_conferral.Name;Omen.Future_phenomenon;Opinion.Opinion;Opinion.Topic;Political_actions.Demands;Predicting.Eventuality;Questioning.Message;Reading_aloud.Text;Reasoning.Content;Reassuring.Message;Recording.Phenomenon;Referring_by_name.Name;Reliance_on_expectation.Expectation;Religious_belief.Content;Remembering_information.Mental_content;Remembering_information.Topic;Renunciation.Content;Reporting.Behavior;Representing.Phenomenon;Request.Message;Request_entity.Entity;Reveal_secret.Information;Secrecy_status.Phenomenon;See_through.Focal_entity;See_through.Topic;Sentencing.Sentence;Sign.Indicated;Statement.Message;Successfully_communicate_message.Message;Summarizing.Summary;Telling.Message;Trust.Content;Trust.Topic;Turning_out.State_of_affairs;Unattributed_information.Reported_fact;Volubility.Text;Warning.Message
ClusterHub_145,Desirability.Evaluee;Desirable_event.State_of_affairs;Desiring.Event;Experiencer_focused_emotion.Content;Experiencer_focused_emotion.Event;Grooming.Patient;Mental_stimulus_exp_focus.Stimulus;Needing.Requirement;Popularity.Evaluee;Preference.Event;Reliance.Purpose;Social_desirability.Evaluee;Tolerating.Content;Tolerating.Event
ClusterHub_146,Eventive_cognizer_affecting.Content;Left_to_do.Process;Project.Goal;Purpose.Goal;Remembering_to_do.Action
ClusterHub_147,Evoking.Phenomenon;Memory.Content
ClusterHub_148,Be_translation_equivalent.Content;Have_as_translation_equivalent.Content;Translating.Content
ClusterHub_149,Containers.Contents;Containing.Contents;Fullness.Contents
ClusterHub_150,Preference.Contrast;Sacrificing_for.Asset
ClusterHub_151,Alternativity.Contrasting_alternative;Conditional_scenario.Opposite_possibility;Negation.Factual_situation;Preferred_alternative_scenario.Opposite_possibility
ClusterHub_152,Being_in_control.Controlling_entity;Control.Controlling_entity
ClusterHub_153,Duplication.Copy;Forging.Forgery
ClusterHub_154,Motion_scenario.Cotheme;Traversing.Cotheme
ClusterHub_155,Measure_area.Count;Measure_by_action.Count;Measure_duration.Count;Measure_mass.Count;Measure_of_distance_and_length.Count;Measure_volume.Count;Measures.Count
ClusterHub_156,Distance_scenario.Count;Duration_scenario.Count;Measure_scenario.Count
ClusterHub_157,Athletes.Origin;Athletes_by_sport.Origin;Coaching_staff.Country;Delegation.Country
ClusterHub_158,Achieving_first.New_idea;Be_translation_equivalent.Target_symbol;Building.Created_entity;Cooking_creation.Produced_food;Creating.Created_entity;First_experience.Experience;Have_as_translation_equivalent.Target_symbol;Ingredients.Product;Intentionally_create.Created_entity;Knot_creation.Knot;Knot_creation_scenario.Knot;Manufacturing.Product;Rope_manipulation.Knot;Sign_agreement.Signature;Spelling_and_pronouncing.Sign;Text_creation.Text;Translating.Target_symbol
ClusterHub_159,Duplication.Creator;Forging.Agent
ClusterHub_160,Crime_scenario.Crime;Criminal_investigation.Incident;Suspicion.Incident
ClusterHub_161,Clemency.Crime;Pardon.Offense
ClusterHub_162,Adducing.Circumstances;Being_in_category.Criteria;Categorization.Criteria;Communicate_categorization.Criteria
ClusterHub_163,Foreign_or_domestic_country.Current_country;Indigenous_origin.Origin;Origin.Origin;People_by_origin.Origin
ClusterHub_164,Rebellion.Current_leadership;Revolution.Current_leadership
ClusterHub_165,Rebellion.Current_order;Revolution.Current_order
ClusterHub_166,Bond_maturation.Issuer;Repayment.Debtor
ClusterHub_167,Deception_success.Deceiver;Intentional_deception.Deceiver;Prank.Joker;Trap.Deceiver
ClusterHub_168,Deception_end.Deceiver;Deception_scenario.Deceiver
ClusterHub_169,Appeal.Convict;Arraignment.Defendant;Crime_scenario.Suspect;Criminal_process.Defendant;Sentencing.Convict;Trial.Defendant;Try_defendant.Defendant;Verdict.Defendant
ClusterHub_170,Appeal.Representative;Criminal_process.Defense
ClusterHub_171,Abounding_with.Degree;Abundance.Degree;Accuracy.Degree;Addiction.Degree;Aesthetics.Degree;Age.Degree;Ambient_temperature.Degree;Artificiality.Degree;Attitude_description.Degree;Be_in_agreement_on_assessment.Degree;Becoming_dry.Degree;Being_active.Degree;Being_at_risk.Degree;Being_dry.Degree;Being_operational.Degree;Being_questionable.Degree;Being_rotted.Degree;Being_up_to_it.Degree;Being_wet.Degree;Biological_urge.Degree;Body_description_holistic.Degree;Body_description_part.Degree;Bringing.Degree;Capability.Degree;Capacity.Degree;Cause_motion.Degree;Cause_to_be_dry.Degree;Cause_to_be_wet.Degree;Certainty.Degree;Change_of_quantity_of_possession.Degree;Change_of_temperature.Degree;Change_position_on_a_scale.Degree;Chemical-sense_description.Degree;Chemical_potency.Degree;Color.Degree;Color_qualities.Degree;Compatibility.Degree;Completeness.Degree;Compliance.Degree;Conduct.Degree;Correctness.Degree;Delimitation_of_diversity.Degree;Desirability.Degree;Desirable_event.Degree;Difficulty.Degree;Disgraceful_situation.Degree;Distinctiveness.Degree;Distributed_abundanced.Degree;Diversity.Degree;Duration_description.Degree;Educational_institution_attribute.Degree;Evaluative_comparison.Degree;Excreting.Degree;Expensiveness.Degree;Expertise.Degree;Familiarity.Degree;Feigning.Degree;Filling.Degree;Frequency.Degree;Friendly_or_hostile.Degree;Frugality.Degree;Fullness.Degree;Give_impression.Degree;Gradable_artistic_quality.Degree;Gradable_attributes.Degree;Gusto.Degree;Having_or_lacking_access.Degree;Health_response.Degree;Heat_potential.Degree;Hindering.Degree;Idiosyncrasy.Degree;Imitating.Degree;Inclination.Degree;Ingestion.Degree;Intoxication.Degree;Judgment_of_intensity.Degree;Level_of_light.Degree;Light_movement.Degree;Likelihood.Degree;Lively_place.Degree;Location_of_light.Degree;Luck.Degree;Margin_of_resolution.Degree;Mass_motion.Degree;Measurable_attributes.Degree;Medical_conditions.Degree;Meet_specifications.Degree;Morality_evaluation.Degree;Motion.Degree;Motion_noise.Degree;Notability.Degree;Obscurity.Degree;Obviousness.Degree;Personal_success.Degree;Popularity.Degree;Position_on_a_scale.Degree;Proliferating_in_number.Degree;Prominence.Degree;Rashness.Degree;Rate_description.Degree;Render_nonfunctional.Degree;Rescuing.Degree;Rising_to_a_challenge.Degree;Risk_scenario.Degree;Risky_situation.Degree;Rotting.Degree;Run_risk.Severity;Scarcity.Degree;Sending.Degree;Sharpness.Degree;Similarity.Degree;Size.Degree;Social_behavior_evaluation.Degree;Social_desirability.Degree;Sound_level.Degree;Speed_description.Degree;Subjective_temperature.Degree;Successful_action.Degree;Sufficiency.Degree;Suitability.Degree;Surpassing.Extent;System_complexity.Degree;Taking_time.Degree;Temperature.Degree;Textuality-attributes.Degree;Treating_and_mistreating.Degree;Trendiness.Degree;Trust.Degree;Typicality.Degree;Unemployment_rate.Degree;Used_up.Degree;Usefulness.Degree;Verification.Degree;Volubility.Degree;Wealthiness.Degree;frm_becoming_nonfunctional.frm_becoming_operational_fe_means_4316_tpl_render_nonfunctional
ClusterHub_172,Distance_scenario.Degree;Duration_scenario.Degree;Measure_scenario.Degree
ClusterHub_173,Gradable_proximity.Degree;Proximity_image_schema.Degree
ClusterHub_174,Crowd.Delegation;Crowd_reactions.Participant;People_by_leisure_activity.Leisure_activity
ClusterHub_175,Delivery.Deliverer;Product_delivery.Deliverer;Sending.Sender;Sent_items.Sender
ClusterHub_176,Being_necessary.Dependent;Obligation_scenario.Purpose;Required_event.Purpose;Taking_time.Activity
ClusterHub_177,Contingency.Outcome;Have_as_requirement.Dependent;Needing.Dependent;Reliance.Benefit;Requirement_scenario.Dependent
ClusterHub_178,Abandonment.Theme;Activity_teaching.Students;Arranging.Theme;Attack.Victim;Becoming_silent.Speaker;Being_in_control.Dependent_entity;Besieging.Victim;Breaking_out_captive.Theme;Bungling.Patient;Burying.Theme;Cause_change_of_consistency.Patient;Cause_change_of_phase.Patient;Cause_change_of_strength.Patient;Cause_emotion.Experiencer;Cause_motion.Theme;Cause_to_be_sharp.Patient;Cause_to_continue.Process;Cause_to_end.Process;Cause_to_experience.Experiencer;Cause_to_fragment.Whole_patient;Cause_to_make_noise.Sound_maker;Cause_to_make_progress.Project;Cause_to_perceive.Perceiver;Cause_to_resume.Process;Cause_to_rot.Patient;Cause_to_wake.Sleeper;Change_accessibility.Useful_location;Change_of_consistency.Patient;Change_of_phase.Patient;Change_of_phase_scenario.Patient;Change_resistance.Patient;Container_focused_removing.Source;Control.Dependent_entity;Corroding.Patient;Corroding_caused.Patient;Counterattack.Victim;Cure.Patient;Cutting.Item;Damaging.Patient;Defending.Defender;Delimited_state_scenario.State;Destroying.Patient;Dispersal.Individuals;Downing.Patient;Dunking.Theme;Emptying.Theme;Endangering.Valued_entity;Erasing.Information;Extradition.Suspect;Filling.Theme;Freeing_from_confinement.Theme;Grinding.Patient;Ground_up.Patient;Healthcare_service.Pacient;Immobilization.Patient;Imposing_obligation.Responsible_party;Installing.Component;Institutionalization.Patient;Intentionally_affect.Patient;Interrupt_process.Process;Killing.Victim;Limitation.Entity;Limiting.Range_of_options;Make_noise.Sound_source;Manipulate_into_shape.Theme;Medical_interaction_scenario.Patient;Medical_intervention.Patient;Objective_influence.Dependent_entity;Passing.Theme;Placing.Theme;Process_continue.Event;Publishing.Work;Rape.Victim;Recovery.Patient;Rejuvenation.Entity;Releasing.Theme;Removing.Theme;Removing_scenario.Source;Reparation.Injured_party;Rescuing.Patient;Reshaping.Patient;Resolve_problem.Beneficiary;Separating.Whole;Short_selling.Assets;Silencing.Speaker;Soaking.Theme;Storing.Theme;Suicide_attack.Victim;Taking.Theme;Timespan.State;Transitive_action.Patient
