idFE,frameName,feName,coreType
2481,Gathering_up,Gathering_up.Instrument,cty_peripheral
2482,Gathering_up,Gathering_up.Purpose,cty_peripheral
2483,Gathering_up,Gathering_up.Frequency,cty_extra-thematic
2484,Gathering_up,Gathering_up.Containing_event,cty_extra-thematic
2485,Gathering_up,Gathering_up.Goal,cty_peripheral
2486,Gathering_up,Gathering_up.Co-participant,cty_extra-thematic
2487,Gathering_up,Gathering_up.Path,cty_peripheral
2488,Gathering_up,Gathering_up.Source,cty_peripheral
13261,Gender_or_sexual_orientation_descriptor,Gender_or_sexual_orientation_descriptor.fe_Pessoa,cty_core
13952,Gender_or_sexual_orientation_descriptor,Gender_or_sexual_orientation_descriptor.Descriptor,cty_core
351,Gesture,Gesture.Communicator,cty_core
352,Gesture,Gesture.Addressee,cty_core
353,Gesture,Gesture.Message,cty_core
354,Gesture,Gesture.Manner,cty_peripheral
355,Gesture,Gesture.Means,cty_peripheral
356,Gesture,Gesture.Body_part,cty_core
357,Gesture,Gesture.Time,cty_peripheral
358,Gesture,Gesture.Place,cty_peripheral
359,Gesture,Gesture.Indicated_entity,cty_core
360,Gesture,Gesture.Instrument,cty_peripheral
1824,Getting,Getting.Recipient,cty_core
1825,Getting,Getting.Theme,cty_core
1826,Getting,Getting.Source,cty_peripheral
1827,Getting,Getting.Place,cty_peripheral
1828,Getting,Getting.Purpose,cty_extra-thematic
1829,Getting,Getting.Explanation,cty_extra-thematic
1830,Getting,Getting.Time,cty_peripheral
1831,Getting,Getting.Means,cty_peripheral
1832,Getting,Getting.Manner,cty_peripheral
1833,Getting,Getting.Result,cty_extra-thematic
1834,Getting,Getting.Concessive,cty_extra-thematic
1835,Getting,Getting.Beneficiary,cty_extra-thematic
13808,Getting,Getting.Circumstances,cty_extra-thematic
5719,Getting_scenario,Getting_scenario.Recipient,cty_core
5720,Getting_scenario,Getting_scenario.Theme,cty_core
5721,Getting_scenario,Getting_scenario.Source,cty_peripheral
5722,Getting_scenario,Getting_scenario.Purpose,cty_extra-thematic
5723,Getting_scenario,Getting_scenario.Explanation,cty_extra-thematic
10346,Getting_triggered,Getting_triggered.System,cty_core
10347,Getting_triggered,Getting_triggered.Manner,cty_peripheral
10348,Getting_triggered,Getting_triggered.Place,cty_peripheral
10349,Getting_triggered,Getting_triggered.Time,cty_peripheral
10350,Getting_triggered,Getting_triggered.Frequency,cty_peripheral
7304,Getting_underway,Getting_underway.Self_mover,cty_core
7305,Getting_underway,Getting_underway.Source,cty_core
7306,Getting_underway,Getting_underway.Path,cty_peripheral
7307,Getting_underway,Getting_underway.Goal,cty_peripheral
7308,Getting_underway,Getting_underway.Manner,cty_peripheral
7309,Getting_underway,Getting_underway.Means,cty_peripheral
7310,Getting_underway,Getting_underway.Time,cty_peripheral
7311,Getting_underway,Getting_underway.Depictive,cty_extra-thematic
7312,Getting_underway,Getting_underway.Duration_of_final_state,cty_extra-thematic
7313,Getting_underway,Getting_underway.Mode_of_transportation,cty_peripheral
7314,Getting_underway,Getting_underway.Journey,cty_peripheral
7315,Getting_underway,Getting_underway.Direction,cty_peripheral
6302,Getting_up,Getting_up.Protagonist,cty_core
6303,Getting_up,Getting_up.Bed,cty_core
6304,Getting_up,Getting_up.Time,cty_peripheral
6305,Getting_up,Getting_up.Purpose,cty_peripheral
6306,Getting_up,Getting_up.Manner,cty_peripheral
6307,Getting_up,Getting_up.New_situation,cty_extra-thematic
6308,Getting_up,Getting_up.Circumstances,cty_extra-thematic
6309,Getting_up,Getting_up.Explanation,cty_extra-thematic
6310,Getting_up,Getting_up.Duration_of_final_state,cty_extra-thematic
6311,Getting_up,Getting_up.Place,cty_peripheral
6215,Getting_vehicle_underway,Getting_vehicle_underway.Driver,cty_core
6216,Getting_vehicle_underway,Getting_vehicle_underway.Vehicle,cty_core
6217,Getting_vehicle_underway,Getting_vehicle_underway.Source,cty_core
6218,Getting_vehicle_underway,Getting_vehicle_underway.Intended_goal,cty_peripheral
6219,Getting_vehicle_underway,Getting_vehicle_underway.Manner,cty_peripheral
6220,Getting_vehicle_underway,Getting_vehicle_underway.Depictive,cty_extra-thematic
6221,Getting_vehicle_underway,Getting_vehicle_underway.Means,cty_peripheral
6222,Getting_vehicle_underway,Getting_vehicle_underway.Result,cty_extra-thematic
6223,Getting_vehicle_underway,Getting_vehicle_underway.Co-participant,cty_extra-thematic
6224,Getting_vehicle_underway,Getting_vehicle_underway.Circumstances,cty_extra-thematic
6225,Getting_vehicle_underway,Getting_vehicle_underway.Place,cty_peripheral
6226,Getting_vehicle_underway,Getting_vehicle_underway.Duration_of_final_state,cty_peripheral
6227,Getting_vehicle_underway,Getting_vehicle_underway.Time,cty_peripheral
6228,Getting_vehicle_underway,Getting_vehicle_underway.Explanation,cty_extra-thematic
3119,Get_a_job,Get_a_job.Compensation,cty_peripheral
3120,Get_a_job,Get_a_job.Employee,cty_core
3121,Get_a_job,Get_a_job.Employer,cty_core
3122,Get_a_job,Get_a_job.Manner,cty_peripheral
3123,Get_a_job,Get_a_job.Place,cty_peripheral
3124,Get_a_job,Get_a_job.Position,cty_core
3125,Get_a_job,Get_a_job.Purpose,cty_peripheral
3126,Get_a_job,Get_a_job.Task,cty_core
3127,Get_a_job,Get_a_job.Time,cty_peripheral
3128,Get_a_job,Get_a_job.Means,cty_peripheral
3129,Get_a_job,Get_a_job.Contract_basis,cty_peripheral
11904,Get_document,Get_document.Tourist,cty_core
11905,Get_document,Get_document.Document,cty_core
11906,Get_document,Get_document.Place,cty_peripheral
11907,Get_document,Get_document.Destination,cty_peripheral
11908,Get_document,Get_document.Purpose,cty_peripheral
11909,Get_document,Get_document.Reason,cty_extra-thematic
11910,Get_document,Get_document.Accompanying_party,cty_extra-thematic
11911,Get_document,Get_document.Means,cty_peripheral
11912,Get_document,Get_document.Manner,cty_peripheral
11913,Get_document,Get_document.Time,cty_peripheral
11914,Get_document,Get_document.Duration,cty_peripheral
11915,Get_document,Get_document.Issuing_agency,cty_peripheral
808,Give_impression,Give_impression.Phenomenon,cty_core
809,Give_impression,Give_impression.Characterization,cty_core
810,Give_impression,Give_impression.Appraisal,cty_core
811,Give_impression,Give_impression.Inference,cty_core
812,Give_impression,Give_impression.Perceiver_passive,cty_peripheral
813,Give_impression,Give_impression.Body_part,cty_peripheral
814,Give_impression,Give_impression.Location_of_protagonist,cty_extra-thematic
815,Give_impression,Give_impression.Path,cty_peripheral
816,Give_impression,Give_impression.State,cty_extra-thematic
817,Give_impression,Give_impression.Ground,cty_peripheral
818,Give_impression,Give_impression.Degree,cty_peripheral
819,Give_impression,Give_impression.Circumstances,cty_extra-thematic
820,Give_impression,Give_impression.Frequency,cty_extra-thematic
1513,Giving,Giving.Donor,cty_core
1514,Giving,Giving.Recipient,cty_core
1515,Giving,Giving.Theme,cty_core
1516,Giving,Giving.Place,cty_peripheral
1517,Giving,Giving.Explanation,cty_extra-thematic
1518,Giving,Giving.Time,cty_peripheral
1519,Giving,Giving.Purpose,cty_peripheral
1520,Giving,Giving.Means,cty_peripheral
1521,Giving,Giving.Manner,cty_peripheral
1522,Giving,Giving.Circumstances,cty_extra-thematic
1523,Giving,Giving.Imposed_purpose,cty_extra-thematic
1524,Giving,Giving.Depictive,cty_extra-thematic
1525,Giving,Giving.Period_of_iterations,cty_extra-thematic
2705,Giving_birth,Giving_birth.Mother,cty_core
2706,Giving_birth,Giving_birth.Child,cty_core
2707,Giving_birth,Giving_birth.Father,cty_core
2708,Giving_birth,Giving_birth.Place,cty_peripheral
2709,Giving_birth,Giving_birth.Time,cty_peripheral
2710,Giving_birth,Giving_birth.Depictive,cty_extra-thematic
2711,Giving_birth,Giving_birth.Circumstances,cty_extra-thematic
2712,Giving_birth,Giving_birth.Egg,cty_core
2713,Giving_birth,Giving_birth.Means,cty_peripheral
2714,Giving_birth,Giving_birth.Parents,cty_core
2715,Giving_birth,Giving_birth.Result,cty_extra-thematic
2716,Giving_birth,Giving_birth.Manner,cty_peripheral
6486,Giving_in,Giving_in.Capitulator,cty_core
6487,Giving_in,Giving_in.Issue,cty_core
6488,Giving_in,Giving_in.Compeller,cty_core
6489,Giving_in,Giving_in.Time,cty_peripheral
6490,Giving_in,Giving_in.Explanation,cty_extra-thematic
6491,Giving_in,Giving_in.Force,cty_core
6492,Giving_in,Giving_in.Place,cty_peripheral
6493,Giving_in,Giving_in.Purpose,cty_peripheral
6494,Giving_in,Giving_in.Manner,cty_peripheral
6495,Giving_in,Giving_in.Degree,cty_peripheral
6496,Giving_in,Giving_in.Resultant_action,cty_core
5713,Giving_scenario,Giving_scenario.Donor,cty_core
5714,Giving_scenario,Giving_scenario.Recipient,cty_core
5715,Giving_scenario,Giving_scenario.Theme,cty_core
5716,Giving_scenario,Giving_scenario.Purpose,cty_extra-thematic
5717,Giving_scenario,Giving_scenario.Manner,cty_peripheral
5718,Giving_scenario,Giving_scenario.Imposed_purpose,cty_extra-thematic
1205,Gizmo,Gizmo.Use,cty_peripheral
1206,Gizmo,Gizmo.User,cty_peripheral
1207,Gizmo,Gizmo.Power_source,cty_peripheral
1208,Gizmo,Gizmo.Gizmo,cty_core
1209,Gizmo,Gizmo.Descriptor,cty_extra-thematic
5642,Goal,Goal.Landmark,cty_core
5643,Goal,Goal.Profiled_region,cty_core-unexpressed
5644,Goal,Goal.Trajector,cty_core
5645,Goal,Goal.Time,cty_peripheral
6800,Going_back_on_a_commitment,Going_back_on_a_commitment.Protagonist,cty_core
6801,Going_back_on_a_commitment,Going_back_on_a_commitment.Affected_party,cty_core
6802,Going_back_on_a_commitment,Going_back_on_a_commitment.Commitment,cty_core
6803,Going_back_on_a_commitment,Going_back_on_a_commitment.Manner,cty_peripheral
6804,Going_back_on_a_commitment,Going_back_on_a_commitment.Time,cty_peripheral
6805,Going_back_on_a_commitment,Going_back_on_a_commitment.Place,cty_peripheral
6806,Going_back_on_a_commitment,Going_back_on_a_commitment.Explanation,cty_extra-thematic
6807,Going_back_on_a_commitment,Going_back_on_a_commitment.Event_description,cty_extra-thematic
6808,Going_back_on_a_commitment,Going_back_on_a_commitment.Degree,cty_peripheral
6809,Going_back_on_a_commitment,Going_back_on_a_commitment.Re-encoding,cty_peripheral
6810,Going_back_on_a_commitment,Going_back_on_a_commitment.Iterations,cty_extra-thematic
6811,Going_back_on_a_commitment,Going_back_on_a_commitment.Result,cty_peripheral
10431,Government_institution,Government_institution.Institution,cty_core
10432,Government_institution,Government_institution.Members,cty_peripheral
10433,Government_institution,Government_institution.Purpose,cty_peripheral
10434,Government_institution,Government_institution.Period_of_existence,cty_extra-thematic
10435,Government_institution,Government_institution.Name,cty_extra-thematic
10436,Government_institution,Government_institution.Place,cty_peripheral
10437,Government_institution,Government_institution.Descriptor,cty_extra-thematic
10438,Government_institution,Government_institution.Domain,cty_core-unexpressed
11849,Go_dancing,Go_dancing.Tourist,cty_core
11850,Go_dancing,Go_dancing.Establishment,cty_core
11851,Go_dancing,Go_dancing.Place,cty_peripheral
11852,Go_dancing,Go_dancing.Accompanying_party,cty_extra-thematic
11853,Go_dancing,Go_dancing.Purpose,cty_peripheral
11854,Go_dancing,Go_dancing.Reason,cty_extra-thematic
11855,Go_dancing,Go_dancing.Duration,cty_peripheral
11856,Go_dancing,Go_dancing.Time,cty_peripheral
11857,Go_dancing,Go_dancing.Frequency,cty_extra-thematic
11858,Go_dancing,Go_dancing.Means,cty_peripheral
11859,Go_dancing,Go_dancing.Source,cty_peripheral
11860,Go_dancing,Go_dancing.Manner,cty_peripheral
11861,Go_dancing,Go_dancing.Means_of_transportation,cty_peripheral
11862,Go_dancing,Go_dancing.Description,cty_peripheral
11863,Go_dancing,Go_dancing.Dance,cty_core
9330,Go_into_shape,Go_into_shape.Place,cty_peripheral
9331,Go_into_shape,Go_into_shape.Explanation,cty_extra-thematic
9332,Go_into_shape,Go_into_shape.Time,cty_peripheral
9333,Go_into_shape,Go_into_shape.Duration,cty_extra-thematic
9334,Go_into_shape,Go_into_shape.Manner,cty_peripheral
9335,Go_into_shape,Go_into_shape.Frequency,cty_extra-thematic
9336,Go_into_shape,Go_into_shape.Theme,cty_core
9337,Go_into_shape,Go_into_shape.Resultant_configuration,cty_core
9338,Go_into_shape,Go_into_shape.Containing_event,cty_extra-thematic
9339,Go_into_shape,Go_into_shape.Circumstances,cty_extra-thematic
9340,Go_into_shape,Go_into_shape.Imposed_purpose,cty_extra-thematic
12030,Go_places,Go_places.Tourist,cty_core
12031,Go_places,Go_places.Place,cty_peripheral
12032,Go_places,Go_places.Accompanying_party,cty_extra-thematic
12033,Go_places,Go_places.Purpose,cty_peripheral
12034,Go_places,Go_places.Reason,cty_extra-thematic
12035,Go_places,Go_places.Duration,cty_peripheral
12036,Go_places,Go_places.Time,cty_peripheral
12037,Go_places,Go_places.Frequency,cty_extra-thematic
12038,Go_places,Go_places.Means,cty_peripheral
12039,Go_places,Go_places.Origin,cty_core
12040,Go_places,Go_places.Manner,cty_peripheral
12041,Go_places,Go_places.Means_of_transportation,cty_core
12042,Go_places,Go_places.Depictive,cty_peripheral
12043,Go_places,Go_places.Destination,cty_core
12044,Go_places,Go_places.Area,cty_core
11889,Go_shopping,Go_shopping.Tourist,cty_core
11890,Go_shopping,Go_shopping.Establishment,cty_core
11891,Go_shopping,Go_shopping.Place,cty_peripheral
11892,Go_shopping,Go_shopping.Accompanying_party,cty_extra-thematic
11893,Go_shopping,Go_shopping.Purpose,cty_peripheral
11894,Go_shopping,Go_shopping.Reason,cty_extra-thematic
11895,Go_shopping,Go_shopping.Duration,cty_peripheral
11896,Go_shopping,Go_shopping.Time,cty_peripheral
11897,Go_shopping,Go_shopping.Frequency,cty_extra-thematic
11898,Go_shopping,Go_shopping.Means,cty_peripheral
11899,Go_shopping,Go_shopping.Source,cty_peripheral
11900,Go_shopping,Go_shopping.Manner,cty_peripheral
11901,Go_shopping,Go_shopping.Means_of_transportation,cty_peripheral
11902,Go_shopping,Go_shopping.Description,cty_peripheral
11903,Go_shopping,Go_shopping.Goods,cty_core
10878,Gradable_artistic_quality,Gradable_artistic_quality.Entity,cty_core
10879,Gradable_artistic_quality,Gradable_artistic_quality.Attribute,cty_core-unexpressed
10880,Gradable_artistic_quality,Gradable_artistic_quality.Degree,cty_core
10881,Gradable_artistic_quality,Gradable_artistic_quality.Time,cty_extra-thematic
10882,Gradable_artistic_quality,Gradable_artistic_quality.Circumstances,cty_extra-thematic
10883,Gradable_artistic_quality,Gradable_artistic_quality.Place,cty_extra-thematic
5043,Gradable_attributes,Gradable_attributes.Entity,cty_core
5044,Gradable_attributes,Gradable_attributes.Attribute,cty_core-unexpressed
5045,Gradable_attributes,Gradable_attributes.Degree,cty_core
5046,Gradable_attributes,Gradable_attributes.Time,cty_extra-thematic
5047,Gradable_attributes,Gradable_attributes.Circumstances,cty_extra-thematic
5048,Gradable_attributes,Gradable_attributes.Value,cty_core-unexpressed
5049,Gradable_attributes,Gradable_attributes.Place,cty_extra-thematic
11231,Gradable_proximity,Gradable_proximity.Ground,cty_core
11232,Gradable_proximity,Gradable_proximity.Figure,cty_core
11233,Gradable_proximity,Gradable_proximity.Accessibility,cty_extra-thematic
11234,Gradable_proximity,Gradable_proximity.Direction,cty_extra-thematic
11235,Gradable_proximity,Gradable_proximity.Time,cty_peripheral
11236,Gradable_proximity,Gradable_proximity.Figures,cty_core-unexpressed
11237,Gradable_proximity,Gradable_proximity.Degree,cty_peripheral
11238,Gradable_proximity,Gradable_proximity.Deixis,cty_extra-thematic
11239,Gradable_proximity,Gradable_proximity.Directness,cty_extra-thematic
11240,Gradable_proximity,Gradable_proximity.Temporal_profile,cty_extra-thematic
11241,Gradable_proximity,Gradable_proximity.Distance,cty_extra-thematic
13969,Grammatical_person,Grammatical_person.Utterer,cty_core
13970,Grammatical_person,Grammatical_person.Comprehender,cty_core
13971,Grammatical_person,Grammatical_person.Theme,cty_core
9921,Graph_shape,Graph_shape.Shape,cty_core
9922,Graph_shape,Graph_shape.Data,cty_core
9923,Graph_shape,Graph_shape.Graph,cty_core
9924,Graph_shape,Graph_shape.Name,cty_extra-thematic
9925,Graph_shape,Graph_shape.Descriptor,cty_peripheral
9926,Graph_shape,Graph_shape.Location,cty_peripheral
4997,Grasp,Grasp.Cognizer,cty_core
4998,Grasp,Grasp.Phenomenon,cty_core
4999,Grasp,Grasp.Completeness,cty_peripheral
5000,Grasp,Grasp.Manner,cty_peripheral
5001,Grasp,Grasp.Reference_point,cty_peripheral
5002,Grasp,Grasp.Category,cty_peripheral
5003,Grasp,Grasp.Time,cty_peripheral
5004,Grasp,Grasp.Faculty,cty_core
5005,Grasp,Grasp.Evidence,cty_peripheral
5006,Grasp,Grasp.Concessive,cty_extra-thematic
13743,Greeting,Greeting.Utterer,cty_core
13744,Greeting,Greeting.Comprehender,cty_core
13745,Greeting,Greeting.Communicators,cty_core
3408,Grinding,Grinding.Grinding_cause,cty_core
3409,Grinding,Grinding.Grinder,cty_core
3410,Grinding,Grinding.Instrument,cty_peripheral
3411,Grinding,Grinding.Locus,cty_peripheral
3412,Grinding,Grinding.Manner,cty_peripheral
3413,Grinding,Grinding.Means,cty_peripheral
3414,Grinding,Grinding.Place,cty_peripheral
3415,Grinding,Grinding.Purpose,cty_extra-thematic
3416,Grinding,Grinding.Result,cty_extra-thematic
3417,Grinding,Grinding.Time,cty_peripheral
3418,Grinding,Grinding.Patient,cty_core
3419,Grinding,Grinding.Duration,cty_peripheral
3420,Grinding,Grinding.Goal,cty_extra-thematic
1629,Grooming,Grooming.Result,cty_extra-thematic
1630,Grooming,Grooming.Agent,cty_core
1631,Grooming,Grooming.Patient,cty_core
1632,Grooming,Grooming.Instrument,cty_peripheral
1633,Grooming,Grooming.Body_part,cty_core
1634,Grooming,Grooming.Subregion,cty_extra-thematic
1635,Grooming,Grooming.Medium,cty_peripheral
1636,Grooming,Grooming.Frequency,cty_extra-thematic
1637,Grooming,Grooming.Manner,cty_peripheral
1638,Grooming,Grooming.Time,cty_peripheral
1639,Grooming,Grooming.Place,cty_peripheral
1640,Grooming,Grooming.Duration,cty_extra-thematic
1641,Grooming,Grooming.Purpose,cty_peripheral
1642,Grooming,Grooming.Means,cty_peripheral
3457,Ground_up,Ground_up.Patient,cty_core
3458,Ground_up,Ground_up.Result,cty_extra-thematic
8753,Growing_food,Growing_food.Grower,cty_core
8754,Growing_food,Growing_food.Food,cty_core
8755,Growing_food,Growing_food.Instrument,cty_peripheral
8756,Growing_food,Growing_food.Duration,cty_peripheral
8757,Growing_food,Growing_food.Manner,cty_peripheral
8758,Growing_food,Growing_food.Means,cty_peripheral
8759,Growing_food,Growing_food.Place,cty_peripheral
8760,Growing_food,Growing_food.Time,cty_peripheral
8761,Growing_food,Growing_food.Purpose,cty_peripheral
8762,Growing_food,Growing_food.Frequency,cty_peripheral
8763,Growing_food,Growing_food.Particular_iteration,cty_extra-thematic
8764,Growing_food,Growing_food.Ground,cty_peripheral
8765,Growing_food,Growing_food.Circumstances,cty_extra-thematic
8766,Growing_food,Growing_food.Source,cty_peripheral
8210,Guest_and_host,Guest_and_host.Host,cty_core
8211,Guest_and_host,Guest_and_host.Guest,cty_core
8212,Guest_and_host,Guest_and_host.Degree,cty_peripheral
8213,Guest_and_host,Guest_and_host.Depictive,cty_extra-thematic
8214,Guest_and_host,Guest_and_host.Manner,cty_peripheral
8215,Guest_and_host,Guest_and_host.Means,cty_peripheral
8216,Guest_and_host,Guest_and_host.Duration,cty_peripheral
8217,Guest_and_host,Guest_and_host.Host_location,cty_core
8218,Guest_and_host,Guest_and_host.Time,cty_peripheral
8219,Guest_and_host,Guest_and_host.Descriptor,cty_extra-thematic
5327,Guilt_or_innocence,Guilt_or_innocence.Accused,cty_core
5328,Guilt_or_innocence,Guilt_or_innocence.Misdeed,cty_core
5329,Guilt_or_innocence,Guilt_or_innocence.Viewpoint,cty_extra-thematic
5330,Guilt_or_innocence,Guilt_or_innocence.Degree,cty_peripheral
9990,Gusto,Gusto.Person,cty_core
9991,Gusto,Gusto.Degree,cty_peripheral
1405,Hair_configuration,Hair_configuration.Hair,cty_core
1406,Hair_configuration,Hair_configuration.Possessor,cty_core
1407,Hair_configuration,Hair_configuration.Subregion,cty_peripheral
1408,Hair_configuration,Hair_configuration.Configuration,cty_core
1409,Hair_configuration,Hair_configuration.Hair_property,cty_core
1410,Hair_configuration,Hair_configuration.Location,cty_peripheral
1411,Hair_configuration,Hair_configuration.Accessory,cty_peripheral
5085,Halt,Halt.Purpose,cty_extra-thematic
5086,Halt,Halt.Place,cty_peripheral
5087,Halt,Halt.Time,cty_peripheral
5088,Halt,Halt.Depictive,cty_extra-thematic
5089,Halt,Halt.Manner,cty_peripheral
5090,Halt,Halt.Theme,cty_core
5091,Halt,Halt.Duration,cty_peripheral
5092,Halt,Halt.Means,cty_extra-thematic
5093,Halt,Halt.Co-timed_event,cty_extra-thematic
5094,Halt,Halt.Explanation,cty_extra-thematic
5095,Halt,Halt.Period_of_iterations,cty_extra-thematic
5096,Halt,Halt.Containing_event,cty_peripheral
8517,Have_associated,Have_associated.Entity,cty_core
8518,Have_associated,Have_associated.Time,cty_peripheral
8519,Have_associated,Have_associated.Duration,cty_extra-thematic
8520,Have_associated,Have_associated.Explanation,cty_extra-thematic
8521,Have_associated,Have_associated.Place,cty_peripheral
8522,Have_associated,Have_associated.Circumstances,cty_extra-thematic
8523,Have_associated,Have_associated.Viewpoint,cty_extra-thematic
8524,Have_associated,Have_associated.Concessive,cty_extra-thematic
8525,Have_associated,Have_associated.Depictive,cty_extra-thematic
8526,Have_associated,Have_associated.Topical_entity,cty_core
8527,Have_associated,Have_associated.Period_of_iterations,cty_extra-thematic
6425,Have_as_requirement,Have_as_requirement.Dependent,cty_core
6426,Have_as_requirement,Have_as_requirement.Requirement,cty_core
6427,Have_as_requirement,Have_as_requirement.Degree,cty_peripheral
6428,Have_as_requirement,Have_as_requirement.Explanation,cty_extra-thematic
6429,Have_as_requirement,Have_as_requirement.Time,cty_peripheral
6430,Have_as_requirement,Have_as_requirement.Condition,cty_extra-thematic
6431,Have_as_requirement,Have_as_requirement.Domain,cty_extra-thematic
6432,Have_as_requirement,Have_as_requirement.Required_entity,cty_core
6433,Have_as_requirement,Have_as_requirement.Required_individual,cty_extra-thematic
6434,Have_as_requirement,Have_as_requirement.Place,cty_peripheral
7439,Have_as_translation_equivalent,Have_as_translation_equivalent.Source_symbol,cty_core
7440,Have_as_translation_equivalent,Have_as_translation_equivalent.Source_representation,cty_core
7441,Have_as_translation_equivalent,Have_as_translation_equivalent.Time,cty_peripheral
7442,Have_as_translation_equivalent,Have_as_translation_equivalent.Circumstances,cty_extra-thematic
7443,Have_as_translation_equivalent,Have_as_translation_equivalent.Target_symbol,cty_core
7444,Have_as_translation_equivalent,Have_as_translation_equivalent.Target_representation,cty_core
7445,Have_as_translation_equivalent,Have_as_translation_equivalent.Content,cty_core
7446,Have_as_translation_equivalent,Have_as_translation_equivalent.Equivalence,cty_peripheral
7447,Have_as_translation_equivalent,Have_as_translation_equivalent.Medium,cty_peripheral
8632,Have_visitor_over,Have_visitor_over.Host,cty_core
8633,Have_visitor_over,Have_visitor_over.Visitor,cty_core
8634,Have_visitor_over,Have_visitor_over.Purpose,cty_peripheral
6903,Having_commercial_agreement,Having_commercial_agreement.Party_1,cty_core
6904,Having_commercial_agreement,Having_commercial_agreement.Party_2,cty_core
6905,Having_commercial_agreement,Having_commercial_agreement.Obligation,cty_core
6906,Having_commercial_agreement,Having_commercial_agreement.Topic,cty_core
6907,Having_commercial_agreement,Having_commercial_agreement.Medium,cty_peripheral
6908,Having_commercial_agreement,Having_commercial_agreement.Parties,cty_core
6909,Having_commercial_agreement,Having_commercial_agreement.Place,cty_peripheral
6910,Having_commercial_agreement,Having_commercial_agreement.Time,cty_peripheral
8124,Having_or_lacking_access,Having_or_lacking_access.Theme,cty_core
8125,Having_or_lacking_access,Having_or_lacking_access.Degree,cty_peripheral
8126,Having_or_lacking_access,Having_or_lacking_access.Circumstances,cty_extra-thematic
8127,Having_or_lacking_access,Having_or_lacking_access.Explanation,cty_extra-thematic
8128,Having_or_lacking_access,Having_or_lacking_access.Useful_location,cty_core
8129,Having_or_lacking_access,Having_or_lacking_access.Barrier,cty_core
13376,Healthcare_service,Healthcare_service.Pacient,cty_core
13377,Healthcare_service,Healthcare_service.Healthcare_professional,cty_core
13378,Healthcare_service,Healthcare_service.Healthcare_service,cty_core
13388,Healthcare_service,Healthcare_service.Description,cty_peripheral
13389,Healthcare_service,Healthcare_service.Place,cty_peripheral
13390,Healthcare_service,Healthcare_service.Time,cty_peripheral
13391,Healthcare_service,Healthcare_service.Purpose,cty_peripheral
13392,Healthcare_service,Healthcare_service.Circumstance,cty_peripheral
13393,Healthcare_service,Healthcare_service.Frequence,cty_peripheral
13394,Healthcare_service,Healthcare_service.Duration,cty_peripheral
13366,Health_exam,Health_exam.Exam,cty_core
13375,Health_exam,Health_exam.Descriptor,cty_peripheral
531,Health_response,Health_response.Protagonist,cty_core
532,Health_response,Health_response.Trigger,cty_core
533,Health_response,Health_response.Manner,cty_peripheral
534,Health_response,Health_response.Degree,cty_peripheral
535,Health_response,Health_response.Body_part,cty_peripheral
361,Hearsay,Hearsay.Speaker,cty_peripheral
362,Hearsay,Hearsay.Hearer,cty_core
363,Hearsay,Hearsay.Message,cty_core
364,Hearsay,Hearsay.Topic,cty_core
365,Hearsay,Hearsay.Medium,cty_peripheral
366,Hearsay,Hearsay.Period_of_iterations,cty_extra-thematic
367,Hearsay,Hearsay.Time,cty_peripheral
9659,Heat_potential,Heat_potential.Insulator,cty_core
9660,Heat_potential,Heat_potential.Activity,cty_peripheral
9661,Heat_potential,Heat_potential.Circumstances,cty_peripheral
9662,Heat_potential,Heat_potential.Degree,cty_peripheral
9663,Heat_potential,Heat_potential.Experiencer,cty_peripheral
11336,Hedging,Hedging.Hedged_content,cty_core
5151,Heralding,Heralding.Communicator,cty_core
5152,Heralding,Heralding.Place,cty_peripheral
5153,Heralding,Heralding.Purpose,cty_peripheral
5154,Heralding,Heralding.Time,cty_peripheral
5155,Heralding,Heralding.Means,cty_peripheral
5156,Heralding,Heralding.Manner,cty_peripheral
5157,Heralding,Heralding.Individual,cty_core
5158,Heralding,Heralding.Event,cty_core
5159,Heralding,Heralding.Medium,cty_core
7564,Hiding_objects,Hiding_objects.Obstruction,cty_peripheral
7565,Hiding_objects,Hiding_objects.Hidden_object,cty_core
7566,Hiding_objects,Hiding_objects.Potential_observer,cty_extra-thematic
7567,Hiding_objects,Hiding_objects.Degree,cty_peripheral
7568,Hiding_objects,Hiding_objects.Agent,cty_core
7569,Hiding_objects,Hiding_objects.Hiding_place,cty_core
7570,Hiding_objects,Hiding_objects.Place,cty_peripheral
7571,Hiding_objects,Hiding_objects.Time,cty_peripheral
7572,Hiding_objects,Hiding_objects.Explanation,cty_extra-thematic
7573,Hiding_objects,Hiding_objects.Means,cty_peripheral
7574,Hiding_objects,Hiding_objects.Purpose,cty_peripheral
7575,Hiding_objects,Hiding_objects.Manner,cty_peripheral
4149,Hindering,Hindering.Protagonist,cty_core
4150,Hindering,Hindering.Hindrance,cty_core
4151,Hindering,Hindering.Action,cty_core
4152,Hindering,Hindering.Time,cty_peripheral
4153,Hindering,Hindering.Place,cty_peripheral
4154,Hindering,Hindering.Degree,cty_extra-thematic
4155,Hindering,Hindering.Means,cty_peripheral
4156,Hindering,Hindering.Explanation,cty_extra-thematic
4157,Hindering,Hindering.Manner,cty_peripheral
4158,Hindering,Hindering.Duration,cty_extra-thematic
4159,Hindering,Hindering.Concessive,cty_extra-thematic
4160,Hindering,Hindering.Frequency,cty_extra-thematic
4161,Hindering,Hindering.Circumstances,cty_extra-thematic
